Iters,训练损失,训练精度,验证损失,验证精度,最佳验证精度,最小验证损失,训练用时(h:m:s),训练设备,学习率
0,2.3211865425109863,0.0703125,83.13899249267578,0.1,0.8859,0.36152078461647036,8:22:35,cuda:1,0.001
100,2.9206339345119967,0.1641398514851485,2.018682013130188,0.2449,0.8859,0.36152078461647036,8:22:35,cuda:1,0.001
200,2.4601877275391004,0.19877176616915423,1.8347816020965577,0.3057,0.8859,0.36152078461647036,8:22:35,cuda:1,0.001
300,2.27305100090876,0.22466777408637872,1.7024912229537963,0.3709,0.8859,0.36152078461647036,8:22:35,cuda:1,0.001
400,2.175648692840719,0.24442277691107644,2.1249998821258544,0.23,0.8859,0.36152078461647036,8:22:35,cuda:1,0.001
500,2.187940394178907,0.2343632958801498,1.9146968629837036,0.2904,0.8859,0.36152078461647036,8:22:35,cuda:1,0.001
600,2.1397513922493863,0.2440426638917794,1.7478821004867553,0.3323,0.8859,0.36152078461647036,8:22:35,cuda:1,0.001
700,2.0935620894079014,0.2549397859054416,1.7709634843826294,0.3673,0.8859,0.36152078461647036,8:22:35,cuda:1,0.001
800,2.0691844346708748,0.2627889721961887,1.9270347213745118,0.278,0.8859,0.36152078461647036,8:22:35,cuda:1,0.001
900,2.047578069839965,0.2668008886420439,1.6874816095352172,0.3876,0.8859,0.36152078461647036,8:22:35,cuda:1,0.001
1000,2.0197659784244077,0.2744548237940515,1.6752952697753907,0.3963,0.8859,0.36152078461647036,8:22:35,cuda:1,0.001
1100,1.9948678639660475,0.2826488298114065,1.5757338941574097,0.4301,0.8859,0.36152078461647036,8:22:35,cuda:1,0.001
1200,1.979364103545173,0.28736717366392334,1.7842830865859984,0.3354,0.8859,0.36152078461647036,8:22:35,cuda:1,0.001
1300,1.962901324970881,0.29207135301471293,1.59842188911438,0.4169,0.8859,0.36152078461647036,8:22:35,cuda:1,0.001
1400,1.9447376933499354,0.297638181980534,1.5327461853027344,0.4468,0.8859,0.36152078461647036,8:22:35,cuda:1,0.001
1500,1.9258258999839546,0.30417638969914157,1.5234347843170166,0.4515,0.8859,0.36152078461647036,8:22:35,cuda:1,0.001
1600,1.9119206470562242,0.30845088308846513,1.5809340476989746,0.4197,0.8859,0.36152078461647036,8:22:35,cuda:1,0.001
1700,1.8980485054632257,0.313115989997058,1.47710396194458,0.4598,0.8859,0.36152078461647036,8:22:35,cuda:1,0.001
1800,1.8839489473638087,0.3178834398444012,1.6131755084991455,0.4186,0.8859,0.36152078461647036,8:22:35,cuda:1,0.001
1900,1.869690235554152,0.32287279547249276,1.423598543548584,0.4876,0.8859,0.36152078461647036,8:22:35,cuda:1,0.001
2000,1.8586245577174205,0.32659991871443755,1.5906980781555176,0.4133,0.8859,0.36152078461647036,8:22:35,cuda:1,0.001
2100,1.8482095908857419,0.3301524444709105,1.4461905279159546,0.483,0.8859,0.36152078461647036,8:22:35,cuda:1,0.001
2200,1.8357122082250314,0.3346785653384869,1.4410734703063965,0.4772,0.8859,0.36152078461647036,8:22:35,cuda:1,0.001
2300,1.8232878054658916,0.338963872125265,1.4039340181350708,0.4928,0.8859,0.36152078461647036,8:22:35,cuda:1,0.001
2400,1.8140298034823021,0.3422648514851485,1.464123283958435,0.4609,0.8859,0.36152078461647036,8:22:35,cuda:1,0.001
2500,1.8049556203100787,0.34544772386193096,1.392655331993103,0.4978,0.8859,0.36152078461647036,8:22:35,cuda:1,0.001
