Iters,训练损失,训练精度,验证损失,验证精度,最佳验证精度,最小验证损失,训练用时(h:m:s),训练设备,学习率
0,4.7108001708984375,0.017578125,4.642442724609375,0.0095,0.5189,2.5190872802734376,2:30:56,cuda:0,0.01
10,4.658210580999201,0.012073863636363636,4.613073254394531,0.01,0.5189,2.5190872802734376,2:30:56,cuda:0,0.01
20,4.632272515978132,0.011160714285714286,4.586324072265625,0.0107,0.5189,2.5190872802734376,2:30:56,cuda:0,0.01
30,4.614955194534794,0.012348790322580645,4.548734008789062,0.0175,0.5189,2.5190872802734376,2:30:56,cuda:0,0.01
40,4.598438809557659,0.012195121951219513,4.504195849609375,0.0251,0.5189,2.5190872802734376,2:30:56,cuda:0,0.01
50,4.578149524389529,0.014744178921568627,4.4801542236328125,0.024,0.5189,2.5190872802734376,2:30:56,cuda:0,0.01
60,4.562437292005195,0.01684170081967213,4.452837121582031,0.0257,0.5189,2.5190872802734376,2:30:56,cuda:0,0.01
70,4.546928990055138,0.018843529929577465,4.43120947265625,0.0358,0.5189,2.5190872802734376,2:30:56,cuda:0,0.01
80,4.5316553645663795,0.021436149691358024,4.396341857910156,0.0367,0.5189,2.5190872802734376,2:30:56,cuda:0,0.01
90,4.515311298789559,0.023609203296703296,4.349307556152343,0.0461,0.5189,2.5190872802734376,2:30:56,cuda:0,0.01
100,4.508389846910715,0.025128065818068923,4.590170678710938,0.0165,0.5189,2.5190872802734376,2:30:56,cuda:0,0.01
110,4.517094213253561,0.024657582603784242,4.532085375976562,0.0229,0.5189,2.5190872802734376,2:30:56,cuda:0,0.01
120,4.513912767056078,0.02496114996114996,4.414163330078125,0.0383,0.5189,2.5190872802734376,2:30:56,cuda:0,0.01
130,4.507908716865545,0.02590588375986606,4.39542197265625,0.0467,0.5189,2.5190872802734376,2:30:56,cuda:0,0.01
140,4.496886037450662,0.027424461230837593,4.309867529296875,0.0592,0.5189,2.5190872802734376,2:30:56,cuda:0,0.01
150,4.484377680811934,0.02927297241236258,4.316779028320313,0.0587,0.5189,2.5190872802734376,2:30:56,cuda:0,0.01
160,4.4720895110899965,0.031560007780587436,4.291379077148438,0.0672,0.5189,2.5190872802734376,2:30:56,cuda:0,0.01
170,4.459759094540048,0.03356757004211683,4.232500354003906,0.0705,0.5189,2.5190872802734376,2:30:56,cuda:0,0.01
180,4.447552028854626,0.03524476734129044,4.1959091796875,0.0747,0.5189,2.5190872802734376,2:30:56,cuda:0,0.01
190,4.433804899527389,0.03745287657761023,4.150689770507812,0.0803,0.5189,2.5190872802734376,2:30:56,cuda:0,0.01
200,4.429636377105475,0.03842628705148206,4.706745947265625,0.018,0.5189,2.5190872802734376,2:30:56,cuda:0,0.01
210,4.431370283696485,0.03821508172362556,4.334822863769531,0.0507,0.5189,2.5190872802734376,2:30:56,cuda:0,0.01
220,4.423496279885583,0.039379432624113475,4.184906982421875,0.075,0.5189,2.5190872802734376,2:30:56,cuda:0,0.01
230,4.411877354449786,0.041188941655359565,4.131386669921875,0.0829,0.5189,2.5190872802734376,2:30:56,cuda:0,0.01
240,4.400054483202871,0.04305104031209363,4.0844283203125,0.0935,0.5189,2.5190872802734376,2:30:56,cuda:0,0.01
250,4.3876225846537045,0.045084269662921346,4.053888854980468,0.0988,0.5189,2.5190872802734376,2:30:56,cuda:0,0.01
260,4.37540142155495,0.047193877551020405,4.035768530273438,0.1004,0.5189,2.5190872802734376,2:30:56,cuda:0,0.01
270,4.363068344910021,0.0490606936416185,4.011635192871093,0.1085,0.5189,2.5190872802734376,2:30:56,cuda:0,0.01
280,4.349863718770686,0.05135172798216277,3.9856785034179687,0.1173,0.5189,2.5190872802734376,2:30:56,cuda:0,0.01
290,4.337000546491313,0.0533705597416577,3.9492897216796874,0.1199,0.5189,2.5190872802734376,2:30:56,cuda:0,0.01
300,4.334815328848189,0.05350817793520159,4.569674389648437,0.0374,0.5189,2.5190872802734376,2:30:56,cuda:0,0.01
310,4.333391821255835,0.05389908256880734,4.11524833984375,0.0926,0.5189,2.5190872802734376,2:30:56,cuda:0,0.01
320,4.324803703778283,0.05511402480711007,4.01524921875,0.1136,0.5189,2.5190872802734376,2:30:56,cuda:0,0.01
330,4.315353181125292,0.05677029074722985,3.9628849243164064,0.1211,0.5189,2.5190872802734376,2:30:56,cuda:0,0.01
340,4.3049617346205995,0.058622116003309126,3.9634711669921874,0.1161,0.5189,2.5190872802734376,2:30:56,cuda:0,0.01
350,4.2950191100970665,0.060351370658094476,3.938401025390625,0.123,0.5189,2.5190872802734376,2:30:56,cuda:0,0.01
360,4.28386547288316,0.062207005816477125,3.9082935791015627,0.1315,0.5189,2.5190872802734376,2:30:56,cuda:0,0.01
370,4.273553865182862,0.06393593208885885,3.9060586181640624,0.1306,0.5189,2.5190872802734376,2:30:56,cuda:0,0.01
380,4.263111045794107,0.06583600625051403,3.848549499511719,0.1403,0.5189,2.5190872802734376,2:30:56,cuda:0,0.01
