Iters,训练损失,训练精度,验证损失,验证精度,最佳验证精度,最小验证损失,训练用时(h:m:s),训练设备,学习率
0,20.699695587158203,0.078125,53.09349864501953,0.1,0.9397,0.18337075729370117,1:21:24,cuda:0,0.001
100,2.98014491973537,0.24303836633663367,1.2875211513519287,0.4949,0.9397,0.18337075729370117,1:21:24,cuda:0,0.001
200,2.122873520673211,0.39008084577114427,1.0003405083656312,0.6279,0.9397,0.18337075729370117,1:21:24,cuda:0,0.001
300,1.7640537843573256,0.4644584893882647,0.6576499087333679,0.7428,0.9397,0.18337075729370117,1:21:24,cuda:0,0.001
400,1.5489591168419405,0.5134736965344989,0.6497775589942932,0.7425,0.9397,0.18337075729370117,1:21:24,cuda:0,0.001
500,1.4114164805161828,0.5465310780390195,0.5249539139270782,0.7944,0.9397,0.18337075729370117,1:21:24,cuda:0,0.001
600,1.3085037321287079,0.5728558774489371,0.5283127196311951,0.7896,0.9397,0.18337075729370117,1:21:24,cuda:0,0.001
700,1.23077597444336,0.5938672293676313,0.4617849516868591,0.8357,0.9397,0.18337075729370117,1:21:24,cuda:0,0.001
800,1.1727439097054366,0.609431213827624,0.4360652461051941,0.8366,0.9397,0.18337075729370117,1:21:24,cuda:0,0.001
900,1.121915729424063,0.6235315584596135,0.46362940826416016,0.8199,0.9397,0.18337075729370117,1:21:24,cuda:0,0.001
1000,1.0810146671894734,0.6351323860791187,0.414484441947937,0.8493,0.9397,0.18337075729370117,1:21:24,cuda:0,0.001
1100,1.0444490911611166,0.6458771904870277,0.41055518951416015,0.8468,0.9397,0.18337075729370117,1:21:24,cuda:0,0.001
1200,1.013270103158924,0.6546292914536158,0.3869919487476349,0.8556,0.9397,0.18337075729370117,1:21:24,cuda:0,0.001
1300,0.9849052349404885,0.6628021766348839,0.39216949186325073,0.8476,0.9397,0.18337075729370117,1:21:24,cuda:0,0.001
1400,0.9597878826972486,0.6700209022623625,0.38292299184799194,0.853,0.9397,0.18337075729370117,1:21:24,cuda:0,0.001
1500,0.9375966512553778,0.6766050258807814,0.37502393078804014,0.8588,0.9397,0.18337075729370117,1:21:24,cuda:0,0.001
1600,0.9166292379879769,0.6830000782595085,0.33693711543083193,0.8749,0.9397,0.18337075729370117,1:21:24,cuda:0,0.001
1700,0.8990989516393214,0.6881838024018272,0.3400970784187317,0.8688,0.9397,0.18337075729370117,1:21:24,cuda:0,0.001
1800,0.9125036783907778,0.6848387601753287,2.8937227039337157,0.1,0.9397,0.18337075729370117,1:21:24,cuda:0,0.001
1900,0.9848506926924367,0.656612605485232,2.122919639968872,0.1827,0.9397,0.18337075729370117,1:21:24,cuda:0,0.001
2000,1.0176698388998398,0.6426329220941884,0.9376680616378784,0.6355,0.9397,0.18337075729370117,1:21:24,cuda:0,0.001
2100,1.0235302314901624,0.6394844346374046,0.8185227537155151,0.6805,0.9397,0.18337075729370117,1:21:24,cuda:0,0.001
2200,1.025076293825852,0.6382006917952514,0.6462423113822937,0.7485,0.9397,0.18337075729370117,1:21:24,cuda:0,0.001
2300,1.0200929563302448,0.6391044491640799,0.610222235584259,0.7638,0.9397,0.18337075729370117,1:21:24,cuda:0,0.001
2400,1.0149086391220188,0.6403640124230087,0.5857169803619384,0.7712,0.9397,0.18337075729370117,1:21:24,cuda:0,0.001
2500,1.0069602849022612,0.6426620903898186,0.5274707221031188,0.7911,0.9397,0.18337075729370117,1:21:24,cuda:0,0.001
2600,0.998671118508751,0.6452350262612634,0.4840108916282654,0.8211,0.9397,0.18337075729370117,1:21:24,cuda:0,0.001
2700,0.9900649682953259,0.6479390920057533,0.4940414053916931,0.8059,0.9397,0.18337075729370117,1:21:24,cuda:0,0.001
2800,0.9805589008079579,0.6510130072026126,0.4711709871292114,0.8294,0.9397,0.18337075729370117,1:21:24,cuda:0,0.001
2900,0.9729498358965126,0.6535121824779678,0.45094195952415467,0.827,0.9397,0.18337075729370117,1:21:24,cuda:0,0.001
3000,0.9632864090901335,0.656552739268415,0.4086679873943329,0.8449,0.9397,0.18337075729370117,1:21:24,cuda:0,0.001
3100,0.9548260798109516,0.6593367316008568,0.44923487572669984,0.8263,0.9397,0.18337075729370117,1:21:24,cuda:0,0.001
3200,0.9460081810987262,0.6622276651137298,0.40099406671524046,0.8487,0.9397,0.18337075729370117,1:21:24,cuda:0,0.001
3300,0.936009249995696,0.6655889304427064,0.3601139860153198,0.869,0.9397,0.18337075729370117,1:21:24,cuda:0,0.0005
3400,0.9259994187521261,0.6688488005748398,0.3476968447685242,0.8735,0.9397,0.18337075729370117,1:21:24,cuda:0,0.0005
3500,0.9165674851493527,0.6720058701410265,0.34646469621658327,0.8687,0.9397,0.18337075729370117,1:21:24,cuda:0,0.0005
3600,0.9083266942511772,0.6748077123864547,0.36466002321243285,0.8629,0.9397,0.18337075729370117,1:21:24,cuda:0,0.0005
3700,0.8994423262261555,0.6777809992212102,0.3551196585178375,0.8714,0.9397,0.18337075729370117,1:21:24,cuda:0,0.0005
3800,0.8910205662289825,0.6806571072935901,0.34217946152687073,0.8716,0.9397,0.18337075729370117,1:21:24,cuda:0,0.0005
3900,0.8829649850837188,0.6833608407221794,0.3306112594604492,0.8783,0.9397,0.18337075729370117,1:21:24,cuda:0,0.0005
