Iters,训练损失,训练精度,验证损失,验证精度,最佳验证精度,最小验证损失,训练用时(h:m:s),训练设备,学习率
0,2.309868335723877,0.0625,76.71712531738281,0.0999,0.8868,0.3575044570684433,5:28:23,cuda:1,0.001
100,2.8394886337884584,0.14557549504950495,2.073044741439819,0.2099,0.8868,0.3575044570684433,5:28:23,cuda:1,0.001
200,2.440636311004411,0.1935245646766169,1.8570150108337402,0.3165,0.8868,0.3575044570684433,5:28:23,cuda:1,0.001
300,2.2850151366965714,0.21610257475083056,1.9009059896469116,0.2863,0.8868,0.3575044570684433,5:28:23,cuda:1,0.001
400,2.202260041497241,0.22899765990639626,2.233002104187012,0.165,0.8868,0.3575044570684433,5:28:23,cuda:1,0.001
500,2.1736697238631613,0.22871410736579276,1.8480710081100464,0.3129,0.8868,0.3575044570684433,5:28:23,cuda:1,0.001
600,2.127068531699285,0.23919094693028095,1.7167641326904297,0.3745,0.8868,0.3575044570684433,5:28:23,cuda:1,0.001
700,2.0867952091581157,0.24949821587867976,1.6954388744354247,0.3791,0.8868,0.3575044570684433,5:28:23,cuda:1,0.001
800,2.061004729838492,0.2553694158075601,2.223103499984741,0.1889,0.8868,0.3575044570684433,5:28:23,cuda:1,0.001
900,2.055739076890339,0.2533237295195779,1.8342667896270752,0.323,0.8868,0.3575044570684433,5:28:23,cuda:1,0.001
1000,2.0422069823196667,0.25524087728067985,1.7987202621459961,0.3488,0.8868,0.3575044570684433,5:28:23,cuda:1,0.001
1100,2.025674116662946,0.2603882640309021,1.7391246242523193,0.3647,0.8868,0.3575044570684433,5:28:23,cuda:1,0.001
1200,2.01171192386173,0.26405094280654234,1.7721394723892212,0.3578,0.8868,0.3575044570684433,5:28:23,cuda:1,0.001
1300,1.9988647520181044,0.26751971343398406,1.6444542205810546,0.3943,0.8868,0.3575044570684433,5:28:23,cuda:1,0.001
1400,1.9836599676297577,0.27204995981784086,1.6616881450653076,0.3999,0.8868,0.3575044570684433,5:28:23,cuda:1,0.001
