Iters,训练损失,训练精度,验证损失,验证精度,最佳验证精度,最小验证损失,训练用时(h:m:s),训练设备,学习率
0,2.3380653858184814,0.12109375,2.422039040756226,0.0884,0.8327,0.9319901836395263,1:57:15,cuda:0,0.001
100,2.2554176632720644,0.1444538985148515,2.1605116893768312,0.2442,0.8327,0.9319901836395263,1:57:15,cuda:0,0.001
200,2.183887378734285,0.20091653666146647,2.3367010581970216,0.1111,0.8327,0.9319901836395263,1:57:15,cuda:0,0.001
300,2.15512751322259,0.21152445369406866,1.9779288150787353,0.302,0.8327,0.9319901836395263,1:57:15,cuda:0,0.001
400,2.0959086546422094,0.2403718329684079,2.099320978164673,0.2093,0.8327,0.9319901836395263,1:57:15,cuda:0,0.001
500,2.0519912530995916,0.2615868151113335,1.7853886978149414,0.4003,0.8327,0.9319901836395263,1:57:15,cuda:0,0.001
600,2.0136810733843333,0.280444537201294,2.019788115119934,0.292,0.8327,0.9319901836395263,1:57:15,cuda:0,0.001
700,1.981204763312017,0.2963873736922114,1.7123434762954712,0.4171,0.8327,0.9319901836395263,1:57:15,cuda:0,0.001
800,1.9541235461415745,0.31086556529909176,1.8677156448364258,0.3774,0.8327,0.9319901836395263,1:57:15,cuda:0,0.001
900,1.9267915615025517,0.3247938700250487,1.6457190025329589,0.474,0.8327,0.9319901836395263,1:57:15,cuda:0,0.001
1000,1.9064278380030282,0.33545438882275547,1.8550080715179444,0.3581,0.8327,0.9319901836395263,1:57:15,cuda:0,0.001
1100,1.884867739781969,0.34626444963270886,1.6317961654663087,0.4819,0.8327,0.9319901836395263,1:57:15,cuda:0,0.001
1200,1.8681523507319917,0.3549477806788512,1.7730539402008056,0.4208,0.8327,0.9319901836395263,1:57:15,cuda:0,0.001
1300,1.8487156685978534,0.3646746987951807,1.6001574394226075,0.48,0.8327,0.9319901836395263,1:57:15,cuda:0,0.001
1400,1.8345659561563645,0.37240923944670756,1.747697808265686,0.436,0.8327,0.9319901836395263,1:57:15,cuda:0,0.001
1500,1.8179611101839306,0.38080903546514056,1.5717228086471557,0.5076,0.8327,0.9319901836395263,1:57:15,cuda:0,0.001
1600,1.805062716767841,0.38765767000940143,1.677371025466919,0.4553,0.8327,0.9319901836395263,1:57:15,cuda:0,0.001
1700,1.790375699286122,0.3949724454438219,1.5685242130279542,0.5011,0.8327,0.9319901836395263,1:57:15,cuda:0,0.001
1800,1.7781598371612073,0.40131498763798445,1.6516552938461304,0.4728,0.8327,0.9319901836395263,1:57:15,cuda:0,0.001
1900,1.7649773600925873,0.40803633275060197,1.569911312675476,0.5063,0.8327,0.9319901836395263,1:57:15,cuda:0,0.001
2000,1.7550161042826486,0.4130962828308155,1.5841524311065673,0.5082,0.8327,0.9319901836395263,1:57:15,cuda:0,0.001
2100,1.7424365237585604,0.41941555243836925,1.4619506420135497,0.5614,0.8327,0.9319901836395263,1:57:15,cuda:0,0.001
2200,1.731725917791162,0.4248984898133637,1.5391317195892333,0.5253,0.8327,0.9319901836395263,1:57:15,cuda:0,0.001
2300,1.720287831801942,0.4306513148930372,1.5090604509353638,0.5339,0.8327,0.9319901836395263,1:57:15,cuda:0,0.001
2400,1.7107688726121861,0.4357531867098527,1.508406482696533,0.5405,0.8327,0.9319901836395263,1:57:15,cuda:0,0.001
2500,1.700260293709695,0.4408895170995888,1.4291093013763427,0.5727,0.8327,0.9319901836395263,1:57:15,cuda:0,0.001
2600,1.6911412428370078,0.44566947170448246,1.464244193458557,0.5606,0.8327,0.9319901836395263,1:57:15,cuda:0,0.001
2700,1.6812940815555468,0.4506666008868665,1.4008553428649901,0.5869,0.8327,0.9319901836395263,1:57:15,cuda:0,0.001
2800,1.6723154686999584,0.45541931619721465,1.439134572982788,0.5695,0.8327,0.9319901836395263,1:57:15,cuda:0,0.001
2900,1.6626592363438601,0.46036703990316025,1.3960951107025146,0.5917,0.8327,0.9319901836395263,1:57:15,cuda:0,0.001
